ticker,news_date,news_title,price_prev_close,volume_event_day,day_of_week,month,year,return_1d,return_intraday,title_length,return_2d,price_event_open,price_event_close,price_1d_after,impact_class,geo_region,geo_event_type,news_type,sentiment,sentiment_class,sentiment_price_mismatch,volume_ratio,abs_return_intraday,abs_return_1d
LUV,2019-01-17 14:52:00,GEOPOLITICAL: Chinese stocks spike higher amid reports the US is considering lifting China tariffs.,45.71435928344727,3483100.0,3,1,2019,0.0162715411584608,0.0170888308290724,85,0.0359580414970445,45.67762515314468,46.45820236206055,47.358158111572266,neutral,China,geopolitical,geopolitical,0.125,positive,0,0.41202584460273745,0.0170888308290724,0.0162715411584608
JBLU,2019-01-17 14:52:00,GEOPOLITICAL: Chinese stocks spike higher amid reports the US is considering lifting China tariffs.,17.350000381469727,5029800.0,3,1,2019,0.0057637106208095,0.0075058354737779,85,0.0144092215852056,17.31999969482422,17.450000762939453,17.600000381469727,neutral,China,geopolitical,geopolitical,0.125,positive,0,0.7201115999886989,0.0075058354737779,0.0057637106208095
UAL,2019-01-17 14:52:00,GEOPOLITICAL: Chinese stocks spike higher amid reports the US is considering lifting China tariffs.,86.36000061035156,3571300.0,3,1,2019,0.0044001534359926,0.0010386189994901,85,-0.0089162143008211,86.6500015258789,86.73999786376953,85.58999633789062,neutral,China,geopolitical,geopolitical,0.125,positive,0,0.3432635220057687,0.0010386189994901,0.0044001534359926
LUV,2019-01-17 15:04:00,"GEOPOLITICAL: Major averages now falling back down from highs after the US Treasury says on recommendations have been made on China tariffs, contradicting earlier rumors.",45.71436309814453,3483100.0,3,1,2019,0.0162717066933828,0.0170888308290722,156,0.0359582888355611,45.677636404956175,46.45821380615234,47.35817337036133,neutral,China,geopolitical,geopolitical,-0.0232638888888888,neutral,0,0.41202584460273745,0.0170888308290722,0.0162717066933828
DAL,2019-01-17 15:04:00,"GEOPOLITICAL: Major averages now falling back down from highs after the US Treasury says on recommendations have been made on China tariffs, contradicting earlier rumors.",44.67928695678711,7312700.0,3,1,2019,0.0151578578169286,0.0164418764033224,156,0.0128419376136775,44.622845918483634,45.35652923583984,45.253055572509766,neutral,China,geopolitical,geopolitical,-0.0232638888888888,neutral,0,0.5421235411506284,0.0164418764033224,0.0151578578169286
JBLU,2019-01-17 15:04:00,"GEOPOLITICAL: Major averages now falling back down from highs after the US Treasury says on recommendations have been made on China tariffs, contradicting earlier rumors.",17.350000381469727,5029800.0,3,1,2019,0.0057637106208095,0.0075058354737779,156,0.0144092215852056,17.31999969482422,17.450000762939453,17.600000381469727,neutral,China,geopolitical,geopolitical,-0.0232638888888888,neutral,0,0.7201115999886989,0.0075058354737779,0.0057637106208095
ALK,2019-01-17 15:04:00,"GEOPOLITICAL: Major averages now falling back down from highs after the US Treasury says on recommendations have been made on China tariffs, contradicting earlier rumors.",63.14884948730469,1404900.0,3,1,2019,-0.0073959356997653,-0.0066306910608082,156,-0.0006164034850114,63.100202606339465,62.68180465698242,63.10992431640625,neutral,China,geopolitical,geopolitical,-0.0232638888888888,neutral,0,0.8007088389783952,0.0066306910608082,0.0073959356997653
UAL,2019-01-17 15:04:00,"GEOPOLITICAL: Major averages now falling back down from highs after the US Treasury says on recommendations have been made on China tariffs, contradicting earlier rumors.",86.36000061035156,3571300.0,3,1,2019,0.0044001534359926,0.0010386189994901,156,-0.0089162143008211,86.6500015258789,86.73999786376953,85.58999633789062,neutral,China,geopolitical,geopolitical,-0.0232638888888888,neutral,0,0.3432635220057687,0.0010386189994901,0.0044001534359926
JBLU,2019-01-23 18:38:00,JetBlue Airways Q4 Earnings Preview,17.239999771118164,8032700.0,2,1,2019,0.0510441461599949,0.0151260757419345,35,0.02726214150779,17.850000381469727,18.1200008392334,17.709999084472656,positive,Global,airline,airline,0.0,neutral,0,1.1500338878741145,0.0151260757419345,0.0510441461599949
JBLU,2019-01-24 12:02:00,"JetBlue Airways Q4 EPS $0.50 Beats $0.43 Estimate, Sales $1.968B Beat $1.96B Estimate",18.1200008392334,8500200.0,3,1,2019,-0.0226270273604517,-0.0274574423469543,85,0.0022074506802508,18.209999084472656,17.709999084472656,18.15999984741211,negative,Global,airline,airline,0.0,neutral,0,1.2169654105976258,0.0274574423469543,0.0226270273604517
JBLU,2019-01-24 12:03:00,JetBlue Says Is Confident Can Achieve FY20 EPS $2.50-$3,18.1200008392334,8500200.0,3,1,2019,-0.0226270273604517,-0.0274574423469543,55,0.0022074506802508,18.209999084472656,17.709999084472656,18.15999984741211,negative,Global,airline,airline,0.5,positive,1,1.2169654105976258,0.0274574423469543,0.0226270273604517
DAL,2019-01-24 15:58:00,"Market Seems Generally Pleased With Earnings Results, But Geopolitics Still Weigh",47.52000045776367,11839200.0,3,1,2019,0.0035774025106839,0.0008393934847693,81,0.0103114027577724,47.650001525878906,47.68999862670898,48.0099983215332,neutral,Global,airline,airline,0.5,positive,0,0.8776934686764833,0.0008393934847693,0.0035774025106839
JBLU,2019-01-24 16:03:00,From JetBlue Q4 Earnings Conference Call: CEO Says US Aviation System Is Close To A 'Tipping Point' Amid US Gov't. Shutdown,18.1200008392334,8500200.0,3,1,2019,-0.0226270273604517,-0.0274574423469543,123,0.0022074506802508,18.209999084472656,17.709999084472656,18.15999984741211,negative,Global,airline,airline,0.0,neutral,0,1.2169654105976258,0.0274574423469543,0.0226270273604517
ALK,2019-01-24 21:03:00,"Alaska Air Group Q4 EPS $0.75 Beats $0.71 Estimate, Sales $2.064B Beat $2.06B Estimate",65.77999877929688,3485700.0,3,1,2019,-0.0349650240155436,-0.0118306093836567,86,-0.0190027367466813,64.23999786376953,63.47999954223633,64.52999877929688,negative,Global,airline,airline,0.0,neutral,0,1.9866401879329434,0.0118306093836567,0.0349650240155436
JBLU,2019-01-25 11:40:00,Morning Earnings Recap: The Biggest Reports From Thursday's Session,17.709999084472656,7983700.0,4,1,2019,0.0254094176285979,0.0294784850201763,67,0.0231508625610383,17.639999389648438,18.15999984741211,18.1200008392334,positive,Global,airline,airline,0.0,neutral,0,1.1430186052784952,0.0294784850201763,0.0254094176285979
ALK,2019-01-25 13:04:00,"Alaska, Horizon Air Employees Will Receive Nearly 3.5 Weeks Extra Pay In Bonuses, Totaling $120M In Incentives",63.47999954223633,1627400.0,4,1,2019,0.0165406308228142,0.0241231629622853,110,0.0170132013885546,63.0099983215332,64.52999877929688,64.55999755859375,neutral,Global,airline,airline,0.05,neutral,0,0.9275205100387504,0.0241231629622853,0.0165406308228142
DAL,2019-01-25 17:32:00,Delta Air Lines Says Postponing The Airbus A220 Service Debut Due To Delays In FAA Certification Processes,47.68999862670898,8212100.0,4,1,2019,0.0067099958909415,0.0122285054317009,106,0.0111134956858085,47.43000030517578,48.0099983215332,48.220001220703125,neutral,Global,airline,airline,-0.125,negative,1,0.6088001329581516,0.0122285054317009,0.0067099958909415
DAL,2019-01-25 22:48:00,"Stock Market Gets Lift On Deal To Reopen Govt.; Positive Trade, Fed News Also Help",47.68999862670898,8212100.0,4,1,2019,0.0067099958909415,0.0122285054317009,82,0.0111134956858085,47.43000030517578,48.0099983215332,48.220001220703125,neutral,Global,airline,airline,0.2272727272727272,positive,0,0.6088001329581516,0.0122285054317009,0.0067099958909415
ALK,2019-01-28 13:12:00,Macquarie Upgrades Alaska Air Group to Outperform,64.52999877929688,1480900.0,0,1,2019,0.0004648811384527,0.0009301947068798,49,0.0020146425735592,64.5,64.55999755859375,64.66000366210938,neutral,Global,airline,airline,0.0,neutral,0,0.8440242861720446,0.0009301947068798,0.0004648811384527
DAL,2019-01-28 15:34:00,"Deal To Reopen Govt. Boosts Wall Street As Trade, Fed News Also Help",48.0099983215332,7476500.0,0,1,2019,0.0043741492712307,-0.0039247805682267,68,0.0470735724899374,48.40999984741211,48.220001220703125,50.27000045776367,neutral,Global,airline,airline,0.0,neutral,0,0.5542667763497304,0.0039247805682267,0.0043741492712307
DAL,2019-01-30 15:33:00,How The Government Shutdown Impacted Earnings,50.27000045776367,8287100.0,2,1,2019,-0.0167097701400191,-0.0127820929408672,45,-0.0069624484907738,50.06999969482422,49.43000030517578,49.91999816894531,neutral,Global,airline,airline,0.0,neutral,0,0.6143602223350298,0.0127820929408672,0.0167097701400191
UAL,2019-02-06 16:27:00,'United Airlines mulls pulling fares from Expedia amid contract dispute' -CNBC,89.75,3165300.0,2,2,2019,-0.0210584890211525,-0.0164558512321903,78,-0.017604477226236,89.33000183105469,87.86000061035156,88.16999816894531,negative,Global,airline,airline,0.0,neutral,0,0.3042399199744798,0.0164558512321903,0.0210584890211525
JBLU,2019-02-12 13:13:00,"Sabre Reports Multi-Year Renewal With JetBlue For Carrier Passenger Service System To Include Implementation Of Components Of Co.'s Commercial Platform, No Terms Disclosed",17.889999389648438,3975600.0,1,2,2019,0.0089435356551598,0.0038931978090313,171,0.0106204885712602,17.979999542236328,18.049999237060547,18.07999992370605,neutral,Global,airline,airline,0.0,neutral,0,0.5691828058600882,0.0038931978090313,0.0089435356551598
LUV,2019-02-21 09:45:00,GEOPOLITICAL: Chip Makers Get A Lift As Tariff Talks With China Looking More Positive,49.966217041015625,4916600.0,3,2,2019,-0.001838018607543,0.0020295315277335,71,-0.0145194690260081,49.77336159774181,49.8743782043457,49.2407341003418,neutral,China,geopolitical,geopolitical,0.3636363636363636,positive,1,0.5815986528017625,0.0020295315277335,0.001838018607543
ALK,2019-02-21 09:45:00,GEOPOLITICAL: Chip Makers Get A Lift As Tariff Talks With China Looking More Positive,61.956687927246094,1524900.0,3,2,2019,-0.0075781448275887,-0.0091424657773123,71,-0.0148405567095898,62.05450233704024,61.4871711730957,61.03721618652344,neutral,China,geopolitical,geopolitical,0.3636363636363636,positive,1,0.869101650336789,0.0091424657773123,0.0075781448275887
JBLU,2019-02-21 09:45:00,GEOPOLITICAL: Chip Makers Get A Lift As Tariff Talks With China Looking More Positive,17.559999465942383,3958500.0,3,2,2019,-0.003986315316238,-0.003418773136792,71,-0.0193621960665386,17.549999237060547,17.489999771118164,17.219999313354492,neutral,China,geopolitical,geopolitical,0.3636363636363636,positive,1,0.5667346154032495,0.003418773136792,0.003986315316238
DAL,2019-02-21 09:45:00,GEOPOLITICAL: Chip Makers Get A Lift As Tariff Talks With China Looking More Positive,48.19719696044922,6615000.0,3,2,2019,0.0046837234180472,0.0054687260766517,71,0.0054641988836058,48.15956781618048,48.42293930053711,48.46055603027344,neutral,China,geopolitical,geopolitical,0.3636363636363636,positive,0,0.49039988304065624,0.0054687260766517,0.0046837234180472
UAL,2019-02-21 09:45:00,GEOPOLITICAL: Chip Makers Get A Lift As Tariff Talks With China Looking More Positive,88.5,2132500.0,3,2,2019,0.0038417665298375,0.0053184743317977,71,0.0105084780245851,88.37000274658203,88.83999633789062,89.43000030517578,neutral,China,geopolitical,geopolitical,0.3636363636363636,positive,0,0.20497002791064928,0.0053184743317977,0.0038417665298375
UAL,2019-02-21 18:01:00,"United Air Reports Filed App With Dept. Of Transportation For 6 Daily Non-Stop Flights From Newark, Chicago O'Hare, Washington Dulles, LAX, Houston George Bush, Guam To Tokyo Haneda",88.83999633789062,1907600.0,3,2,2019,0.0066411975642272,0.0055093079640102,181,0.0083296434451612,88.94000244140625,89.43000030517578,89.58000183105469,neutral,Global,airline,airline,0.0,neutral,0,0.1833532591992284,0.0055093079640102,0.0066411975642272
DAL,2019-02-25 07:12:00,GEOPOLITICAL: A Peek Into The Markets: US Stock Futures Gain As Trump Delays China Tariff Hike,51.52000045776367,6180400.0,0,2,2019,-0.002135104995617,-0.0077205465214504,80,-0.0077640047035098,51.810001373291016,51.40999984741211,51.119998931884766,neutral,China,geopolitical,geopolitical,0.0,neutral,0,0.45818101846477277,0.0077205465214504,0.002135104995617
ALK,2019-02-25 07:12:00,GEOPOLITICAL: A Peek Into The Markets: US Stock Futures Gain As Trump Delays China Tariff Hike,62.400001525878906,1123200.0,0,2,2019,0.00560894976863,-0.000796166204904,80,0.0086537994811767,62.79999923706055,62.75,62.93999862670898,neutral,China,geopolitical,geopolitical,0.0,neutral,0,0.6401567143145658,0.000796166204904,0.00560894976863
UAL,2019-02-25 07:12:00,GEOPOLITICAL: A Peek Into The Markets: US Stock Futures Gain As Trump Delays China Tariff Hike,89.43000030517578,2395000.0,0,2,2019,0.0016773065567151,-0.0052193359775122,80,0.0011181759340249,90.05000305175781,89.58000183105469,89.52999877929688,neutral,China,geopolitical,geopolitical,0.0,neutral,0,0.2302008050860516,0.0052193359775122,0.0016773065567151
LUV,2019-02-25 07:12:00,GEOPOLITICAL: A Peek Into The Markets: US Stock Futures Gain As Trump Delays China Tariff Hike,53.619998931884766,5650600.0,0,2,2019,0.0063409205401104,0.0009274575626426,80,0.0013054773632715,53.90999984741211,53.959999084472656,53.68999862670898,neutral,China,geopolitical,geopolitical,0.0,neutral,0,0.668425608656722,0.0009274575626426,0.0063409205401104
JBLU,2019-02-25 07:12:00,GEOPOLITICAL: A Peek Into The Markets: US Stock Futures Gain As Trump Delays China Tariff Hike,17.219999313354492,3718300.0,0,2,2019,0.0017422002230999,-0.0028901294373144,80,-0.002322822867228,17.299999237060547,17.25,17.18000030517578,neutral,China,geopolitical,geopolitical,0.0,neutral,0,0.5323454137814583,0.0028901294373144,0.0017422002230999
JBLU,2019-02-25 16:58:00,"GEOPOLITICAL: Xerox 10-K Shows 'At this stage, we do not anticipate a material impact from the additional China tariffs announced to date on the cost of our imported products'",17.219999313354492,3718300.0,0,2,2019,0.0017422002230999,-0.0028901294373144,161,-0.002322822867228,17.299999237060547,17.25,17.18000030517578,neutral,China,geopolitical,geopolitical,0.0,neutral,0,0.5323454137814583,0.0028901294373144,0.0017422002230999
LUV,2019-02-25 16:58:00,"GEOPOLITICAL: Xerox 10-K Shows 'At this stage, we do not anticipate a material impact from the additional China tariffs announced to date on the cost of our imported products'",53.619998931884766,5650600.0,0,2,2019,0.0063409205401104,0.0009274575626426,161,0.0013054773632715,53.90999984741211,53.959999084472656,53.68999862670898,neutral,China,geopolitical,geopolitical,0.0,neutral,0,0.668425608656722,0.0009274575626426,0.0063409205401104
DAL,2019-02-25 16:58:00,"GEOPOLITICAL: Xerox 10-K Shows 'At this stage, we do not anticipate a material impact from the additional China tariffs announced to date on the cost of our imported products'",51.52000045776367,6180400.0,0,2,2019,-0.002135104995617,-0.0077205465214504,161,-0.0077640047035098,51.810001373291016,51.40999984741211,51.119998931884766,neutral,China,geopolitical,geopolitical,0.0,neutral,0,0.45818101846477277,0.0077205465214504,0.002135104995617
UAL,2019-02-25 16:58:00,"GEOPOLITICAL: Xerox 10-K Shows 'At this stage, we do not anticipate a material impact from the additional China tariffs announced to date on the cost of our imported products'",89.43000030517578,2395000.0,0,2,2019,0.0016773065567151,-0.0052193359775122,161,0.0011181759340249,90.05000305175781,89.58000183105469,89.52999877929688,neutral,China,geopolitical,geopolitical,0.0,neutral,0,0.2302008050860516,0.0052193359775122,0.0016773065567151
ALK,2019-02-25 16:58:00,"GEOPOLITICAL: Xerox 10-K Shows 'At this stage, we do not anticipate a material impact from the additional China tariffs announced to date on the cost of our imported products'",62.400001525878906,1123200.0,0,2,2019,0.00560894976863,-0.000796166204904,161,0.0086537994811767,62.79999923706055,62.75,62.93999862670898,neutral,China,geopolitical,geopolitical,0.0,neutral,0,0.6401567143145658,0.000796166204904,0.00560894976863
DAL,2019-03-01 12:45:00,Deutsche Bank Downgrades Delta Air Lines to Hold,48.959999084472656,10194100.0,4,3,2019,-0.0034721848881575,-0.0050978791870463,48,0.0155229197394225,49.040000915527344,48.790000915527344,49.720001220703125,neutral,Global,airline,airline,0.0,neutral,0,0.755734761557786,0.0050978791870463,0.0034721848881575
DAL,2019-03-05 12:49:00,"Delta Air 8-K Shows Slides For Presentation At JP Morgan Aviation, Transportation, Industrials Conference: Reaffirms FY19 EPS $6-$7 vs $6.51 Estimate; Says On Track To Deliver Q1 EPS, Margin Guidance",49.720001220703125,8702600.0,1,3,2019,-0.0002011692675965,-0.0020076748857907,199,-0.0026146634135862,49.810001373291016,49.709999084472656,49.59000015258789,neutral,Global,airline,airline,0.0,neutral,0,0.645163117482935,0.0020076748857907,0.0002011692675965
DAL,2019-03-05 15:24:00,"From Delta Presentation For JP Morgan Aviation, Transportation, Industrials Conference: CEO Highlights Co. Needs To Replace ~200 Aircraft Between 757s, 767s Over Next 10 Years",49.720001220703125,8702600.0,1,3,2019,-0.0002011692675965,-0.0020076748857907,175,-0.0026146634135862,49.810001373291016,49.709999084472656,49.59000015258789,neutral,Global,airline,airline,0.0,neutral,0,0.645163117482935,0.0020076748857907,0.0002011692675965
ALK,2019-03-06 13:45:00,"Citigroup Maintains Neutral on Alaska Air Group, Lowers Price Target to $65",55.83000183105469,4077000.0,2,3,2019,0.0021493628506029,0.0041277734601138,75,-0.0037614703973215,55.720001220703125,55.95000076293945,55.619998931884766,neutral,Global,airline,airline,0.0,neutral,0,2.3236457659014285,0.0041277734601138,0.0021493628506029
ALK,2019-03-08 11:24:00,"Imperial Capital Downgrades Alaska Air Group to In-Line, Lowers Price Target to $61",55.619998931884766,2414300.0,4,3,2019,-0.0035958426245995,0.0012646738347599,83,-0.0275080691959486,55.34999847412109,55.41999816894531,54.09000015258789,neutral,Global,airline,airline,0.0,neutral,0,1.3760063705214176,0.0012646738347599,0.0035958426245995
ALK,2019-03-08 13:46:00,"Buckingham Maintains Buy on Alaska Air Group, Lowers Price Target to $80",55.619998931884766,2414300.0,4,3,2019,-0.0035958426245995,0.0012646738347599,72,-0.0275080691959486,55.34999847412109,55.41999816894531,54.09000015258789,neutral,Global,airline,airline,0.0,neutral,0,1.3760063705214176,0.0012646738347599,0.0035958426245995
DAL,2019-03-08 21:45:00,No Clear Flight Path For Airlines On Sustainable Jet Fuel,49.59000015258789,8868100.0,4,3,2019,0.0308529698445066,0.0265060183744318,57,0.0217785443241435,49.79999923706055,51.119998931884766,50.66999816894531,positive,Global,airline,airline,-0.05,neutral,0,0.6574323813745796,0.0265060183744318,0.0308529698445066
JBLU,2019-03-11 10:58:00,Barclays Downgrades JetBlue Airways to Equal-Weight,16.510000228881836,7034600.0,0,3,2019,-0.0006057073739067,-0.0030211020764631,51,0.0193821738575403,16.549999237060547,16.5,16.829999923706055,neutral,Global,airline,airline,0.0,neutral,0,1.0071368764723252,0.0030211020764631,0.0006057073739067
JBLU,2019-03-11 19:26:00,"Barclays Fastens Seat Belt for Earnings Growth For Spirit, But Sees Shorter Runway For JetBlue",16.510000228881836,7034600.0,0,3,2019,-0.0006057073739067,-0.0030211020764631,94,0.0193821738575403,16.549999237060547,16.5,16.829999923706055,neutral,Global,airline,airline,0.0,neutral,0,1.0071368764723252,0.0030211020764631,0.0006057073739067
ALK,2019-03-20 14:42:00,GEOPOLITICAL: Fed Says No Rate Hikes In 2019; Trump Warns China Tariffs Could Stand For A 'Substantial Period Of Time',54.88459014892578,1649300.0,2,3,2019,-0.0163964745915008,-0.0144643102373395,104,-0.0158617109960712,54.77698770511774,53.984676361083984,54.0140266418457,neutral,China,geopolitical,geopolitical,0.0,neutral,0,0.9400021981116572,0.0144643102373395,0.0163964745915008
LUV,2019-03-20 14:42:00,GEOPOLITICAL: Fed Says No Rate Hikes In 2019; Trump Warns China Tariffs Could Stand For A 'Substantial Period Of Time',46.73486328125,5785700.0,2,3,2019,-0.0204965789652398,-0.0158415690507039,104,0.0,46.5138102016977,45.77695846557617,46.73486328125,negative,China,geopolitical,geopolitical,0.0,neutral,0,0.6844069734196715,0.0158415690507039,0.0204965789652398
JBLU,2019-03-20 14:42:00,GEOPOLITICAL: Fed Says No Rate Hikes In 2019; Trump Warns China Tariffs Could Stand For A 'Substantial Period Of Time',16.6200008392334,4824000.0,2,3,2019,-0.0186523079204197,-0.0180614770250047,104,-0.0192540063787151,16.610000610351562,16.309999465942383,16.299999237060547,neutral,China,geopolitical,geopolitical,0.0,neutral,0,0.6906474130870975,0.0180614770250047,0.0186523079204197
DAL,2019-03-20 14:42:00,GEOPOLITICAL: Fed Says No Rate Hikes In 2019; Trump Warns China Tariffs Could Stand For A 'Substantial Period Of Time',48.26881408691406,7753000.0,2,3,2019,-0.0213893837061717,-0.0200432397326998,104,-0.0129512430670698,48.20250833157439,47.23637390136719,47.643672943115234,negative,China,geopolitical,geopolitical,0.0,neutral,0,0.5747649725191546,0.0200432397326998,0.0213893837061717
UAL,2019-03-20 14:42:00,GEOPOLITICAL: Fed Says No Rate Hikes In 2019; Trump Warns China Tariffs Could Stand For A 'Substantial Period Of Time',81.33999633789062,4660700.0,2,3,2019,-0.0185639854293002,-0.016629692892906,104,-0.0041799404130566,81.18000030517578,79.83000183105469,81.0,neutral,China,geopolitical,geopolitical,0.0,neutral,0,0.44797365021484786,0.016629692892906,0.0185639854293002
ALK,2019-03-28 14:13:00,"Yield Curve Remains Inverted, Government Says GDP Expanded Less Than Thought",55.16999816894531,1521600.0,3,3,2019,0.0172195177536583,0.0117180042703702,76,0.0389704839085733,55.470001220703125,56.119998931884766,57.31999969482422,neutral,Global,airline,airline,-0.1666666666666666,negative,1,0.8672208480244331,0.0117180042703702,0.0172195177536583
LUV,2019-03-28 15:25:00,Southwest Airlines Option Alert: Apr 18 $55 Calls Sweep (27) near the Ask: 1397 @ $0.2 vs 1917 OI; Earnings 4/25 Before Open [est] Ref=$50.19,45.89669036865234,7368900.0,3,3,2019,0.0124424616562033,0.0130522396754412,141,0.0417418648415972,45.8690641596115,46.46775817871094,47.81250381469727,neutral,Global,airline,airline,0.05,neutral,0,0.8716882220703144,0.0130522396754412,0.0124424616562033
DAL,2019-03-28 17:51:00,"Delta Shares Ticked ~0.4% Higher Following Comment From Warren Buffett He Bought 'Even More' After Berkshire Hathaway's Stake Went Over 10%, Says Average Investors Shouldn't Buy 'Hot' IPOs",50.31999969482422,9162100.0,3,3,2019,0.0264308791558178,0.0181352649703182,188,0.0369634463758328,50.72999954223633,51.650001525878906,52.18000030517578,positive,Global,airline,airline,0.1699999999999999,positive,0,0.6792279317319421,0.0181352649703182,0.0264308791558178
LUV,2019-04-01 11:21:00,"United Airlines, Southwest Airlines Report Technical Issues Causing Flight Delays",52.40999984741211,4412800.0,0,4,2019,0.0057240839140235,-0.0086514782831293,81,0.0091585488195728,53.16999816894531,52.709999084472656,52.88999938964844,neutral,Global,airline,airline,0.0,neutral,0,0.5220027122571731,0.0086514782831293,0.0057240839140235
DAL,2019-04-01 11:48:00,FAA ‏ Tweet: #Traveler Alert✈️: Several U.S. #airlines are experiencing computer issues this morning. Please contact your airline directly for flight information and updates. The #FAA does not cancel flights. #FlySmart,52.18000030517578,15920700.0,0,4,2019,0.0603679859612123,0.0146708796931339,218,0.092372550146308,54.52999877929688,55.33000183105469,57.0,positive,Global,airline,airline,0.05,neutral,0,1.1802735325661944,0.0146708796931339,0.0603679859612123
UAL,2019-04-01 12:28:00,"'Technical issues delaying flights nationwide are resolved, report says' -ABC",80.87000274658203,3795100.0,0,4,2019,0.0234944210702982,-0.0050487532878204,77,0.0411771248740423,83.19000244140625,82.7699966430664,84.19999694824219,positive,Global,airline,airline,0.0,neutral,0,0.36477456174616885,0.0050487532878204,0.0234944210702982
ALK,2019-04-01 12:28:00,Airline Sector Deals With Multiple System-Wide Outages,57.31999969482422,1563400.0,0,4,2019,0.014305647229413,-0.0008592410764826,54,0.0081996026379177,58.18999862670898,58.13999938964844,57.790000915527344,neutral,Global,airline,airline,0.0,neutral,0,0.8910443439809403,0.0008592410764826,0.014305647229413
DAL,2019-04-02 13:12:00,"Delta Air 8-K Shows Q1 Guidance: Sees Adj. EPS $0.85-$0.95 vs $0.81 Estimate, Adj. Pre-Tax Margin 7-8%, Adj. TRASM Growth ~2% Year Over Year, System Capacity Growth 5%",55.33000183105469,13277600.0,1,4,2019,0.0301825070247513,0.0185847200239843,167,0.0341586720965487,55.959999084472656,57.0,57.220001220703125,positive,Global,airline,airline,0.0,neutral,0,0.9843285694725046,0.0185847200239843,0.0301825070247513
DAL,2019-04-02 13:35:00,Delta Air Lines shares are trading higher after the company reported strong March operating metrics and announced better-than-expected Q1 guidance.,55.33000183105469,13277600.0,1,4,2019,0.0301825070247513,0.0185847200239843,147,0.0341586720965487,55.959999084472656,57.0,57.220001220703125,positive,Global,airline,airline,0.3416666666666667,positive,0,0.9843285694725046,0.0185847200239843,0.0301825070247513
ALK,2019-04-03 06:04:00,GEOPOLITICAL: U.S. Senators to Introduce Legislation to Include Stiff Sanctions to Deter Russia Election Meddling,56.8702507019043,1923000.0,2,4,2019,-0.0060198434485194,-0.0144951992320644,99,-0.0055039526917913,57.35933569451159,56.52790069580078,56.5572395324707,neutral,Russia/Ukraine,geopolitical,geopolitical,-0.2142857142857142,negative,0,1.0959948020182604,0.0144951992320644,0.0060198434485194
DAL,2019-04-03 06:04:00,GEOPOLITICAL: U.S. Senators to Introduce Legislation to Include Stiff Sanctions to Deter Russia Election Meddling,52.40804290771485,13277600.0,2,4,2019,0.0301824353744606,0.0185847200239843,99,0.0341586469627514,53.004766529982525,53.989845275878906,54.1982307434082,positive,Russia/Ukraine,geopolitical,geopolitical,-0.2142857142857142,negative,1,0.9843285694725046,0.0185847200239843,0.0301824353744606
JBLU,2019-04-03 06:04:00,GEOPOLITICAL: U.S. Senators to Introduce Legislation to Include Stiff Sanctions to Deter Russia Election Meddling,16.809999465942383,3953700.0,2,4,2019,-0.002379477064217,-0.0076922582071577,99,-0.012492509883663,16.899999618530273,16.770000457763672,16.600000381469727,neutral,Russia/Ukraine,geopolitical,geopolitical,-0.2142857142857142,negative,0,0.566047404046944,0.0076922582071577,0.002379477064217
UAL,2019-04-03 06:04:00,GEOPOLITICAL: U.S. Senators to Introduce Legislation to Include Stiff Sanctions to Deter Russia Election Meddling,82.7699966430664,4047800.0,2,4,2019,0.0172767954956244,0.0114113747536599,99,0.0225927609330002,83.25,84.19999694824219,84.63999938964844,neutral,Russia/Ukraine,geopolitical,geopolitical,-0.2142857142857142,negative,1,0.3890633899070228,0.0114113747536599,0.0172767954956244
LUV,2019-04-03 06:04:00,GEOPOLITICAL: U.S. Senators to Introduce Legislation to Include Stiff Sanctions to Deter Russia Election Meddling,48.54936599731445,3098300.0,2,4,2019,0.0034148075831357,-0.001133170395212,99,0.0089165293266048,48.77041793424372,48.71515274047852,48.98225784301758,neutral,Russia/Ukraine,geopolitical,geopolitical,-0.2142857142857142,negative,1,0.3665067538493472,0.001133170395212,0.0034148075831357
DAL,2019-04-03 14:05:00,"Stifel Nicolaus Maintains Buy on Delta Air Lines, Raises Price Target to $85",57.0,8998000.0,2,4,2019,0.0038596705386513,-0.0041767815453095,76,0.012807009512918,57.459999084472656,57.220001220703125,57.72999954223633,neutral,Global,airline,airline,0.0,neutral,0,0.6670624561753326,0.0041767815453095,0.0038596705386513
UAL,2019-04-03 14:25:00,GEOPOLITICAL: Vice President Pence Says 'Turkey Must Choose' Between Remaining A Critical Nato Partner Or Risking Partnership With 'Reckless Decisions' Like Purchase Of Russian Anti-Missile System,82.7699966430664,4047800.0,2,4,2019,0.0172767954956244,0.0114113747536599,182,0.0225927609330002,83.25,84.19999694824219,84.63999938964844,neutral,Russia/Ukraine,geopolitical,geopolitical,0.0,neutral,0,0.3890633899070228,0.0114113747536599,0.0172767954956244
JBLU,2019-04-03 14:25:00,GEOPOLITICAL: Vice President Pence Says 'Turkey Must Choose' Between Remaining A Critical Nato Partner Or Risking Partnership With 'Reckless Decisions' Like Purchase Of Russian Anti-Missile System,16.809999465942383,3953700.0,2,4,2019,-0.002379477064217,-0.0076922582071577,182,-0.012492509883663,16.899999618530273,16.770000457763672,16.600000381469727,neutral,Russia/Ukraine,geopolitical,geopolitical,0.0,neutral,0,0.566047404046944,0.0076922582071577,0.002379477064217
